init,     2026-04-23 11:48:26.783522
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=52, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     52
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 8, -40.654683,    8, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.965, term collision
train_t,  3829, 189716, 105.699601,   44, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.731, speed 27.450, term success
train,    3830, 189781, 125.091846,   65, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.637, speed 23.544, term collision
train_t,  3830, 189781, 125.091846,   65, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.637, speed 23.544, term collision
train,    3831, 189833, -20.159751,   52, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.186, speed 24.207, term collision
train_t,  3831, 189833, -20.159751,   52, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.186, speed 24.207, term collision
train,    3832, 189922, 104.371558,   89, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.721, speed 28.300, term collision
train_t,  3832, 189922, 104.371558,   89, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.721, speed 28.300, term collision
train,    3833, 189936, 31.408246,   14, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.020, speed 24.083, term collision
train_t,  3833, 189936, 31.408246,   14, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.020, speed 24.083, term collision
train,    3834, 189986, 124.143726,   50, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.761, term success
train_t,  3834, 189986, 124.143726,   50, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.761, term success
train,    3835, 190079, 157.788445,   93, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.291, term success
train_t,  3835, 190079, 157.788445,   93, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.291, term success
train,    3836, 190121, 34.396585,   42, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.398, speed 27.006, term collision
train_t,  3836, 190121, 34.396585,   42, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.398, speed 27.006, term collision
train,    3837, 190161, 29.186044,   40, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.416, speed 25.040, term collision
train_t,  3837, 190161, 29.186044,   40, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.416, speed 25.040, term collision
train,    3838, 190223, 2.251697,   62, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.317, speed 25.398, term collision
train_t,  3838, 190223, 2.251697,   62, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.317, speed 25.398, term collision
train,    3839, 190278, 49.151252,   55, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.565, speed 23.307, term collision
train_t,  3839, 190278, 49.151252,   55, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.565, speed 23.307, term collision
train,    3840, 190312, 178.253637,   34, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.080, term success
train_t,  3840, 190312, 178.253637,   34, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.080, term success
train,    3841, 190349, 16.466784,   37, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.046, speed 28.271, term collision
train_t,  3841, 190349, 16.466784,   37, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.046, speed 28.271, term collision
train,    3842, 190430, 76.677425,   81, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.705, speed 24.802, term collision
train_t,  3842, 190430, 76.677425,   81, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.705, speed 24.802, term collision
train,    3843, 190506, 9.455751,   76, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.646, speed 23.281, term collision
train_t,  3843, 190506, 9.455751,   76, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.646, speed 23.281, term collision
train,    3844, 190626, 55.222379,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.440, speed 26.047, term success
train_t,  3844, 190626, 55.222379,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.440, speed 26.047, term success
train,    3845, 190705, 123.042557,   79, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.649, speed 27.981, term success
train_t,  3845, 190705, 123.042557,   79, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.649, speed 27.981, term success
train,    3846, 190717, -45.000000,   12, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.160, speed 22.494, term collision
train_t,  3846, 190717, -45.000000,   12, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.160, speed 22.494, term collision
train,    3847, 190761, 79.004284,   44, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.257, speed 25.754, term success
train_t,  3847, 190761, 79.004284,   44, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.257, speed 25.754, term success
train,    3848, 190790, -45.000000,   29, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.785, term collision
train_t,  3848, 190790, -45.000000,   29, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.785, term collision
train,    3849, 190901, 196.162946,  111, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.586, speed 25.392, term success
train_t,  3849, 190901, 196.162946,  111, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.586, speed 25.392, term success
train,    3850, 190983, 39.368265,   82, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.593, speed 28.300, term collision
train_t,  3850, 190983, 39.368265,   82, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.593, speed 28.300, term collision
update,   3850,   77, 190983, 27.278185, -0.000000
train,    3851, 191071, 83.794410,   88, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.421, speed 22.776, term success
train_t,  3851, 191071, 83.794410,   88, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.421, speed 22.776, term success
train,    3852, 191073, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.106, speed 24.148, term collision
train_t,  3852, 191073, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.106, speed 24.148, term collision
train,    3853, 191126, 130.617583,   53, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.569, speed 27.215, term collision
train_t,  3853, 191126, 130.617583,   53, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.569, speed 27.215, term collision
train,    3854, 191170, 93.915774,   44, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.193, speed 26.823, term collision
train_t,  3854, 191170, 93.915774,   44, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.193, speed 26.823, term collision
train,    3855, 191245, 34.574356,   75, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.475, speed 22.870, term success
train_t,  3855, 191245, 34.574356,   75, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.475, speed 22.870, term success
train,    3856, 191266, 22.730534,   21, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.157, speed 24.016, term collision
train_t,  3856, 191266, 22.730534,   21, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.157, speed 24.016, term collision
train,    3857, 191386, 161.681676,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.780, speed 24.472, term success
train_t,  3857, 191386, 161.681676,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.780, speed 24.472, term success
train,    3858, 191482, 32.260630,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.201, term collision
train_t,  3858, 191482, 32.260630,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.201, term collision
train,    3859, 191553, 145.000000,   71, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 26.707, term collision
train_t,  3859, 191553, 145.000000,   71, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 26.707, term collision
train,    3860, 191639, 60.247712,   86, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.758, speed 25.182, term success
train_t,  3860, 191639, 60.247712,   86, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.758, speed 25.182, term success
train,    3861, 191719, 143.890432,   80, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.835, speed 23.765, term success
train_t,  3861, 191719, 143.890432,   80, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.835, speed 23.765, term success
train,    3862, 191813, 147.857451,   94, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.774, speed 25.615, term success
train_t,  3862, 191813, 147.857451,   94, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.774, speed 25.615, term success
train,    3863, 191906, 168.959189,   93, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 27.003, term success
train_t,  3863, 191906, 168.959189,   93, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 27.003, term success
train,    3864, 191994, 85.651526,   88, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.687, speed 22.656, term collision
train_t,  3864, 191994, 85.651526,   88, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.687, speed 22.656, term collision
train,    3865, 192074, 26.117463,   80, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.667, speed 25.172, term collision
train_t,  3865, 192074, 26.117463,   80, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.667, speed 25.172, term collision
train,    3866, 192134, 6.072444,   60, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.236, speed 24.828, term collision
train_t,  3866, 192134, 6.072444,   60, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.236, speed 24.828, term collision
train,    3867, 192222, 196.792658,   88, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.800, term success
train_t,  3867, 192222, 196.792658,   88, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.800, term success
train,    3868, 192328, 124.202915,  106, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.570, speed 26.978, term success
train_t,  3868, 192328, 124.202915,  106, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.570, speed 26.978, term success
train,    3869, 192357, -12.623242,   29, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.034, speed 27.860, term collision
train_t,  3869, 192357, -12.623242,   29, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.034, speed 27.860, term collision
train,    3870, 192448, 175.905070,   91, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.876, speed 23.445, term success
train_t,  3870, 192448, 175.905070,   91, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.876, speed 23.445, term success
train,    3871, 192494, -8.567426,   46, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.284, speed 22.708, term collision
train_t,  3871, 192494, -8.567426,   46, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.284, speed 22.708, term collision
train,    3872, 192602, 109.973326,  108, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.797, speed 27.253, term success
train_t,  3872, 192602, 109.973326,  108, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.797, speed 27.253, term success
train,    3873, 192609, 5.869407,    7, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.136, speed 25.883, term collision
train_t,  3873, 192609, 5.869407,    7, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.136, speed 25.883, term collision
train,    3874, 192699, 139.727292,   90, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.587, speed 28.800, term success
train_t,  3874, 192699, 139.727292,   90, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.587, speed 28.800, term success
train,    3875, 192791, 94.210897,   92, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.096, term collision
train_t,  3875, 192791, 94.210897,   92, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.096, term collision
train,    3876, 192793, -43.639364,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.041, term collision
train_t,  3876, 192793, -43.639364,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.041, term collision
train,    3877, 192813, -39.716759,   20, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.403, term collision
train_t,  3877, 192813, -39.716759,   20, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.403, term collision
train,    3878, 192870, 225.000000,   57, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.975, speed 27.446, term success
train_t,  3878, 192870, 225.000000,   57, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.975, speed 27.446, term success
train,    3879, 192990, 43.467140,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.791, speed 25.165, term success
train_t,  3879, 192990, 43.467140,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.791, speed 25.165, term success
train,    3880, 193048, 174.875472,   58, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.577, speed 24.340, term success
train_t,  3880, 193048, 174.875472,   58, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.577, speed 24.340, term success
train,    3881, 193155, 116.555128,  107, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.351, speed 26.036, term success
train_t,  3881, 193155, 116.555128,  107, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.351, speed 26.036, term success
train,    3882, 193241, 1.529854,   86, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.678, speed 23.829, term collision
train_t,  3882, 193241, 1.529854,   86, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.678, speed 23.829, term collision
train,    3883, 193314, 46.183026,   73, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.428, speed 28.800, term success
train_t,  3883, 193314, 46.183026,   73, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.428, speed 28.800, term success
train,    3884, 193354, 45.294953,   40, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.564, speed 25.428, term collision
train_t,  3884, 193354, 45.294953,   40, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.564, speed 25.428, term collision
train,    3885, 193453, 130.340305,   99, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.722, speed 26.230, term success
train_t,  3885, 193453, 130.340305,   99, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.722, speed 26.230, term success
train,    3886, 193480, 80.836613,   27, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.243, speed 28.300, term collision
train_t,  3886, 193480, 80.836613,   27, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.243, speed 28.300, term collision
train,    3887, 193565, 112.433773,   85, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.267, term success
train_t,  3887, 193565, 112.433773,   85, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.267, term success
train,    3888, 193685, 162.894120,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.777, term success
train_t,  3888, 193685, 162.894120,  120, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.777, term success
train,    3889, 193781, 57.607720,   96, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.508, speed 22.057, term collision
train_t,  3889, 193781, 57.607720,   96, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.508, speed 22.057, term collision
train,    3890, 193835, 189.094054,   54, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.531, term success
train_t,  3890, 193835, 189.094054,   54, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.531, term success
train,    3891, 193907, 124.120449,   72, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.749, speed 23.626, term collision
train_t,  3891, 193907, 124.120449,   72, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.749, speed 23.626, term collision
train,    3892, 194014, 168.167167,  107, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.552, speed 26.203, term success
train_t,  3892, 194014, 168.167167,  107, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.552, speed 26.203, term success
train,    3893, 194091, 5.718896,   77, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.660, speed 27.640, term collision
train_t,  3893, 194091, 5.718896,   77, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.660, speed 27.640, term collision
train,    3894, 194211, 178.664667,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.866, speed 28.800, term success
train_t,  3894, 194211, 178.664667,  120, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.866, speed 28.800, term success
train,    3895, 194283, 35.271948,   72, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.805, speed 25.615, term success
train_t,  3895, 194283, 35.271948,   72, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.805, speed 25.615, term success
train,    3896, 194379, 30.187492,   96, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 27.298, term collision
train_t,  3896, 194379, 30.187492,   96, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 27.298, term collision
train,    3897, 194397, -20.818769,   18, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.193, speed 26.008, term collision
train_t,  3897, 194397, -20.818769,   18, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.193, speed 26.008, term collision
train,    3898, 194399, -21.444798,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.027, speed 25.804, term collision
train_t,  3898, 194399, -21.444798,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.027, speed 25.804, term collision
train,    3899, 194459, 124.037665,   60, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.705, speed 25.755, term success
train_t,  3899, 194459, 124.037665,   60, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.705, speed 25.755, term success
train,    3900, 194535, 100.830584,   76, 0.00,    5, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.252, speed 26.285, term success
train_t,  3900, 194535, 100.830584,   76, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.252, speed 26.285, term success
update,   3900,   78, 194535, 59.926617, -0.000000
val,      3900, 163.874281, 0.3061,  57.0842,   0.1474, 0.5885,  23.7456, timeout 0.0000, progress 0.5828, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:6/20|success:14/20
val_t,    3900, 194535, 163.874281, 0.3061,  57.0842,   0.1474, 0.5885,  23.7456, timeout 0.0000, progress 0.5828, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:6/20|success:14/20
train,    3901, 194609, 159.077601,   74, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.878, speed 26.599, term success
train_t,  3901, 194609, 159.077601,   74, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.878, speed 26.599, term success
train,    3902, 194702, 83.680420,   93, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.730, speed 27.578, term success
train_t,  3902, 194702, 83.680420,   93, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.730, speed 27.578, term success
train,    3903, 194742, 183.724733,   40, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.831, speed 25.955, term success
train_t,  3903, 194742, 183.724733,   40, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.831, speed 25.955, term success
train,    3904, 194773, 86.488240,   31, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.150, speed 27.240, term collision
train_t,  3904, 194773, 86.488240,   31, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.150, speed 27.240, term collision
train,    3905, 194891, 118.443831,  118, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.768, speed 22.018, term success
train_t,  3905, 194891, 118.443831,  118, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.768, speed 22.018, term success
train,    3906, 194938, 147.852743,   47, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.762, term success
train_t,  3906, 194938, 147.852743,   47, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.762, term success
train,    3907, 195006, 124.557167,   68, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.537, speed 28.118, term success
train_t,  3907, 195006, 124.557167,   68, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.537, speed 28.118, term success
train,    3908, 195013, 19.118266,    7, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.124, speed 27.246, term collision
train_t,  3908, 195013, 19.118266,    7, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.124, speed 27.246, term collision
train,    3909, 195073, 140.228983,   60, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.350, speed 26.732, term success
train_t,  3909, 195073, 140.228983,   60, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.350, speed 26.732, term success
train,    3910, 195117, 87.731932,   44, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 25.269, term success
train_t,  3910, 195117, 87.731932,   44, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 25.269, term success
train,    3911, 195192, 37.406003,   75, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.685, speed 25.392, term collision
train_t,  3911, 195192, 37.406003,   75, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.685, speed 25.392, term collision
train,    3912, 195213, -45.000000,   21, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.163, speed 26.068, term collision
